ImageName	MouseID	SpotID	TimePoint	DayAfterInduction
2019_06_05__14_35_52h__channel00.tif	bf2981	SPOT1	1	d5/
2019_06_06__15_13_32h__channel00.tif	bf2981	SPOT1	2	d6/
2019_06_07__12_58_03h__channel00.tif	bf2981	SPOT1	3	d7/
2019_06_08__15_16_00h__channel00.tif	bf2981	SPOT1	4	d8/
2019_06_09__13_21_41h__channel00.tif	bf2981	SPOT1	5	d9/
2019_06_10__14_58_20h__channel00.tif	bf2981	SPOT1	6	d10/
2019_06_11__12_16_00h__channel00.tif	bf2981	SPOT1	7	d11/
2019_06_12__11_59_25h__channel00.tif	bf2981	SPOT1	8	d12/
2019_06_13__15_41_15h__channel00.tif	bf2981	SPOT1	9	d13/
2019_06_14__16_34_52h__channel00.tif	bf2981	SPOT1	10	d14/
2019_06_15__15_23_49h__channel00.tif	bf2981	SPOT1	11	d15/
2019_06_16__12_58_56h__channel00.tif	bf2981	SPOT1	12	d16/
2019_06_17__15_21_49h__channel00.tif	bf2981	SPOT1	13	d17/
2019_06_18__15_27_48h__channel00.tif	bf2981	SPOT1	14	d18/
2019_06_19__15_20_45h__channel00.tif	bf2981	SPOT1	15	d19/
2019_06_20__17_57_03h__channel00.tif	bf2981	SPOT1	16	d20/
2019_06_21__14_07_52h__channel00.tif	bf2981	SPOT1	17	d21/
2019_06_22__13_31_09h__channel00.tif	bf2981	SPOT1	18	d22/
2019_06_23__12_18_23h__channel00.tif	bf2981	SPOT1	19	d23/
2019_06_24__19_57_08h__channel00.tif	bf2981	SPOT1	20	d24/
2019_06_25__20_10_11h__channel00.tif	bf2981	SPOT1	21	d25/
2019_06_26__19_24_18h__channel00.tif	bf2981	SPOT1	22	d26/
2019_06_27__14_33_47h__channel00.tif	bf2981	SPOT1	23	d27/
2019_06_28__16_11_23h__channel00.tif	bf2981	SPOT1	24	d28/
2019_06_29__14_52_32h__channel00.tif	bf2981	SPOT1	25	d29/
2019_06_30__14_50_16h__channel00.tif	bf2981	SPOT1	26	d30/
2019_07_01__13_39_47h__channel00.tif	bf2981	SPOT1	27	d31/
2019_07_02__15_02_26h__channel00.tif	bf2981	SPOT1	28	d32/
2019_07_03__12_40_31h__channel00.tif	bf2981	SPOT1	29	d33/
2019_07_04__14_54_12h__channel00.tif	bf2981	SPOT1	30	d34/
2019_07_05__12_27_46h__channel00.tif	bf2981	SPOT1	31	d35/
2019_07_06__14_46_53h__channel00.tif	bf2981	SPOT1	32	d36/
2019_07_07__13_24_20h__channel00.tif	bf2981	SPOT1	33	d37/
2019_07_08__15_42_03h__channel00.tif	bf2981	SPOT1	34	d38/
2019_07_09__11_21_10h__channel00.tif	bf2981	SPOT1	35	d39/
2019_07_10__06_37_19h__channel00.tif	bf2981	SPOT1	36	d40/
2019_07_11__14_26_42h__channel00.tif	bf2981	SPOT1	37	d41/
2019_07_12__08_19_39h__channel00.tif	bf2981	SPOT1	38	d42/
2019_07_13__22_38_12h__channel00.tif	bf2981	SPOT1	39	d43/
2019_07_15__21_22_08h__channel00.tif	bf2981	SPOT1	40	d45/
2019_07_16__15_08_32h__channel00.tif	bf2981	SPOT1	41	d46/
2019_07_17__12_09_18h__channel00.tif	bf2981	SPOT1	42	d47/
2019_07_18__12_05_17h__channel00.tif	bf2981	SPOT1	43	d48/
2019_07_19__15_02_18h__channel00.tif	bf2981	SPOT1	44	d49/
2019_07_20__14_00_38h__channel00.tif	bf2981	SPOT1	45	d50/
2019_07_21__12_36_08h__channel00.tif	bf2981	SPOT1	46	d51/
2019_07_22__09_39_59h__channel00.tif	bf2981	SPOT1	47	d52/
2019_07_23__09_51_05h__channel00.tif	bf2981	SPOT1	48	d53/
2019_07_24__12_22_42h__channel00.tif	bf2981	SPOT1	49	d54/
2019_07_26__12_39_01h__channel00.tif	bf2981	SPOT1	50	d56/
2019_07_27__12_47_45h__channel00.tif	bf2981	SPOT1	51	d57/
2019_07_28__12_44_45h__channel00.tif	bf2981	SPOT1	52	d58/
2019_07_29__18_28_24h__channel00.tif	bf2981	SPOT1	53	d59/
2019_07_30__12_20_41h__channel00.tif	bf2981	SPOT1	54	d60/
2019_07_31__10_23_44h__channel00.tif	bf2981	SPOT1	55	d61/
2019_08_01__12_49_28h__channel00.tif	bf2981	SPOT1	56	d62/
2019_08_02__16_39_24h__channel00.tif	bf2981	SPOT1	57	d63/
2019_08_03__12_25_43h__channel00.tif	bf2981	SPOT1	58	d64/
2019_08_04__12_05_33h__channel00.tif	bf2981	SPOT1	59	d65/
2019_08_05__11_24_18h__channel00.tif	bf2981	SPOT1	60	d66/
2019_08_07__06_37_41h__channel00.tif	bf2981	SPOT1	61	d68/
2019_08_08__07_44_01h__channel00.tif	bf2981	SPOT1	62	d69/
2019_08_09__06_12_54h__channel00.tif	bf2981	SPOT1	63	d70/
2019_08_10__05_58_17h__channel00.tif	bf2981	SPOT1	64	d71/
2019_08_12__11_15_17h__channel00.tif	bf2981	SPOT1	65	d73/
2019_08_13__10_00_06h__channel00.tif	bf2981	SPOT1	66	d74/
2019_08_15__14_05_13h__channel00.tif	bf2981	SPOT1	67	d76/
2019_08_20__21_42_23h__channel00.tif	bf2981	SPOT1	68	d81/
2019_08_22__07_39_07h__channel00.tif	bf2981	SPOT1	69	d83/
2019_08_23__07_29_02h__channel00.tif	bf2981	SPOT1	70	d84/
2019_08_24__07_47_42h__channel00.tif	bf2981	SPOT1	71	d85/
2019_08_25__07_58_49h__channel00.tif	bf2981	SPOT1	72	d86/
2019_08_26__07_02_02h__channel00.tif	bf2981	SPOT1	73	d87/
2019_08_27__06_48_06h__channel00.tif	bf2981	SPOT1	74	d88/
2019_08_28__07_49_04h__channel00.tif	bf2981	SPOT1	75	d89/
2019_08_29__06_55_00h__channel00.tif	bf2981	SPOT1	76	d90/
2019_08_30__08_06_29h__channel00.tif	bf2981	SPOT1	77	d91/
2019_08_31__09_01_35h__channel00.tif	bf2981	SPOT1	78	d92/
2019_09_01__08_47_06h__channel00.tif	bf2981	SPOT1	79	d93/
2019_09_02__08_31_52h__channel00.tif	bf2981	SPOT1	80	d94/
2019_09_03__08_12_52h__channel00.tif	bf2981	SPOT1	81	d95/
2019_09_04__07_33_45h__channel00.tif	bf2981	SPOT1	82	d96/
2019_09_05__07_33_52h__channel00.tif	bf2981	SPOT1	83	d97/
2019_09_06__08_27_21h__channel00.tif	bf2981	SPOT1	84	d98/
2019_09_07__10_59_15h__channel00.tif	bf2981	SPOT1	85	d99/
2019_09_08__09_23_49h__channel00.tif	bf2981	SPOT1	86	d100/
2019_09_09__08_31_17h__channel00.tif	bf2981	SPOT1	87	d101/
2019_09_10__08_40_26h__channel00.tif	bf2981	SPOT1	88	d102/
2019_09_11__08_36_37h__channel00.tif	bf2981	SPOT1	89	d103/
2019_09_12__08_45_55h__channel00.tif	bf2981	SPOT1	90	d104/
2019_09_13__11_14_31h__channel00.tif	bf2981	SPOT1	91	d105/
2019_09_14__10_21_13h__channel00.tif	bf2981	SPOT1	92	d106/
2019_09_15__09_23_27h__channel00.tif	bf2981	SPOT1	93	d107/
2019_09_16__08_35_08h__channel00.tif	bf2981	SPOT1	94	d108/
2019_09_17__08_46_34h__channel00.tif	bf2981	SPOT1	95	d109/
2019_09_18__08_54_56h__channel00.tif	bf2981	SPOT1	96	d110/
2019_09_19__08_44_13h__channel00.tif	bf2981	SPOT1	97	d111/
2019_09_20__09_05_50h__channel00.tif	bf2981	SPOT1	98	d112/
2019_09_21__10_43_40h__channel00.tif	bf2981	SPOT1	99	d113/
2019_09_22__10_54_37h__channel00.tif	bf2981	SPOT1	100	d114/
2019_06_20__18_41_56h__channel00.tif	bf2981	SPOT10	1	d20/
2019_06_21__14_45_41h__channel00.tif	bf2981	SPOT10	2	d21/
2019_06_22__14_10_33h__channel00.tif	bf2981	SPOT10	3	d22/
2019_06_23__12_43_10h__channel00.tif	bf2981	SPOT10	4	d23/
2019_06_24__20_22_19h__channel00.tif	bf2981	SPOT10	5	d24/
2019_06_25__20_32_43h__channel00.tif	bf2981	SPOT10	6	d25/
2019_06_26__19_48_09h__channel00.tif	bf2981	SPOT10	7	d26/
2019_06_27__14_57_56h__channel00.tif	bf2981	SPOT10	8	d27/
2019_06_28__16_34_36h__channel00.tif	bf2981	SPOT10	9	d28/
2019_06_29__15_15_06h__channel00.tif	bf2981	SPOT10	10	d29/
2019_06_30__15_12_15h__channel00.tif	bf2981	SPOT10	11	d30/
2019_07_01__14_03_52h__channel00.tif	bf2981	SPOT10	12	d31/
2019_07_02__15_24_18h__channel00.tif	bf2981	SPOT10	13	d32/
2019_07_03__13_02_17h__channel00.tif	bf2981	SPOT10	14	d33/
2019_07_04__15_17_25h__channel00.tif	bf2981	SPOT10	15	d34/
2019_07_05__12_51_41h__channel00.tif	bf2981	SPOT10	16	d35/
2019_07_06__15_08_18h__channel00.tif	bf2981	SPOT10	17	d36/
2019_07_07__13_45_16h__channel00.tif	bf2981	SPOT10	18	d37/
2019_07_08__16_03_50h__channel00.tif	bf2981	SPOT10	19	d38/
2019_07_09__11_46_36h__channel00.tif	bf2981	SPOT10	20	d39/
2019_07_10__06_56_42h__channel00.tif	bf2981	SPOT10	21	d40/
2019_07_11__14_54_27h__channel00.tif	bf2981	SPOT10	22	d41/
2019_07_12__08_47_23h__channel00.tif	bf2981	SPOT10	23	d42/
2019_07_13__23_05_54h__channel00.tif	bf2981	SPOT10	24	d43/
2019_07_15__21_46_38h__channel00.tif	bf2981	SPOT10	25	d45/
2019_07_16__15_32_40h__channel00.tif	bf2981	SPOT10	26	d46/
2019_07_17__12_30_40h__channel00.tif	bf2981	SPOT10	27	d47/
2019_07_18__12_26_49h__channel00.tif	bf2981	SPOT10	28	d48/
2019_07_19__15_24_27h__channel00.tif	bf2981	SPOT10	29	d49/
2019_07_20__14_23_46h__channel00.tif	bf2981	SPOT10	30	d50/
2019_07_21__12_57_35h__channel00.tif	bf2981	SPOT10	31	d51/
2019_07_22__10_00_53h__channel00.tif	bf2981	SPOT10	32	d52/
2019_07_23__10_13_18h__channel00.tif	bf2981	SPOT10	33	d53/
2019_07_24__12_48_57h__channel00.tif	bf2981	SPOT10	34	d54/
2019_07_26__13_00_11h__channel00.tif	bf2981	SPOT10	35	d56/
2019_07_27__13_09_59h__channel00.tif	bf2981	SPOT10	36	d57/
2019_07_28__13_08_38h__channel00.tif	bf2981	SPOT10	37	d58/
2019_07_29__18_52_05h__channel00.tif	bf2981	SPOT10	38	d59/
2019_07_30__12_42_24h__channel00.tif	bf2981	SPOT10	39	d60/
2019_07_31__10_46_23h__channel00.tif	bf2981	SPOT10	40	d61/
2019_08_01__13_16_19h__channel00.tif	bf2981	SPOT10	41	d62/
2019_08_02__17_01_40h__channel00.tif	bf2981	SPOT10	42	d63/
2019_08_03__12_49_08h__channel00.tif	bf2981	SPOT10	43	d64/
2019_08_04__12_30_09h__channel00.tif	bf2981	SPOT10	44	d65/
2019_08_05__11_49_38h__channel00.tif	bf2981	SPOT10	45	d66/
2019_08_07__07_01_19h__channel00.tif	bf2981	SPOT10	46	d68/
2019_08_08__08_09_14h__channel00.tif	bf2981	SPOT10	47	d69/
2019_08_09__06_36_01h__channel00.tif	bf2981	SPOT10	48	d70/
2019_08_10__06_21_49h__channel00.tif	bf2981	SPOT10	49	d71/
2019_08_12__11_53_50h__channel00.tif	bf2981	SPOT10	50	d73/
2019_08_13__10_07_56h__channel00.tif	bf2981	SPOT10	51	d74/
2019_08_14__09_00_40h__channel00.tif	bf2981	SPOT10	52	d75/
2019_08_15__13_22_02h__channel00.tif	bf2981	SPOT10	53	d76/
2019_08_19__15_27_00h__channel00.tif	bf2981	SPOT10	54	d80/
2019_08_20__22_12_28h__channel00.tif	bf2981	SPOT10	55	d81/
2019_08_22__08_03_57h__channel00.tif	bf2981	SPOT10	56	d83/
2019_08_23__07_54_11h__channel00.tif	bf2981	SPOT10	57	d84/
2019_08_24__08_11_35h__channel00.tif	bf2981	SPOT10	58	d85/
2019_08_25__08_23_26h__channel00.tif	bf2981	SPOT10	59	d86/
2019_08_26__07_27_14h__channel00.tif	bf2981	SPOT10	60	d87/
2019_08_27__07_12_15h__channel00.tif	bf2981	SPOT10	61	d88/
2019_08_28__08_14_10h__channel00.tif	bf2981	SPOT10	62	d89/
2019_08_29__07_20_51h__channel00.tif	bf2981	SPOT10	63	d90/
2019_08_30__08_32_05h__channel00.tif	bf2981	SPOT10	64	d91/
2019_08_31__09_31_14h__channel00.tif	bf2981	SPOT10	65	d92/
2019_09_01__09_13_01h__channel00.tif	bf2981	SPOT10	66	d93/
2019_09_02__08_59_56h__channel00.tif	bf2981	SPOT10	67	d94/
2019_09_03__08_34_46h__channel00.tif	bf2981	SPOT10	68	d95/
2019_09_04__07_59_03h__channel00.tif	bf2981	SPOT10	69	d96/
2019_09_05__07_56_56h__channel00.tif	bf2981	SPOT10	70	d97/
2019_09_06__08_50_50h__channel00.tif	bf2981	SPOT10	71	d98/
2019_09_07__11_24_24h__channel00.tif	bf2981	SPOT10	72	d99/
2019_09_08__09_44_55h__channel00.tif	bf2981	SPOT10	73	d100/
2019_09_09__08_56_19h__channel00.tif	bf2981	SPOT10	74	d101/
2019_09_10__09_01_01h__channel00.tif	bf2981	SPOT10	75	d102/
2019_09_11__09_06_05h__channel00.tif	bf2981	SPOT10	76	d103/
2019_09_12__09_07_29h__channel00.tif	bf2981	SPOT10	77	d104/
2019_09_13__11_38_57h__channel00.tif	bf2981	SPOT10	78	d105/
2019_09_14__10_46_04h__channel00.tif	bf2981	SPOT10	79	d106/
2019_09_15__09_45_32h__channel00.tif	bf2981	SPOT10	80	d107/
2019_09_16__08_49_46h__channel00.tif	bf2981	SPOT10	81	d108/
2019_09_17__09_11_19h__channel00.tif	bf2981	SPOT10	82	d109/
2019_09_18__09_14_43h__channel00.tif	bf2981	SPOT10	83	d110/
2019_09_19__08_59_53h__channel00.tif	bf2981	SPOT10	84	d111/
2019_09_20__09_32_50h__channel00.tif	bf2981	SPOT10	85	d112/
2019_09_21__11_12_11h__channel00.tif	bf2981	SPOT10	86	d113/
2019_09_22__11_23_06h__channel00.tif	bf2981	SPOT10	87	d114/
2019_07_06__15_16_41h__channel00.tif	bf2981	SPOT11	1	d36/
2019_07_07__13_50_47h__channel00.tif	bf2981	SPOT11	2	d37/
2019_07_08__16_07_45h__channel00.tif	bf2981	SPOT11	3	d38/
2019_07_09__11_50_38h__channel00.tif	bf2981	SPOT11	4	d39/
2019_07_10__07_00_26h__channel00.tif	bf2981	SPOT11	5	d40/
2019_07_11__15_00_13h__channel00.tif	bf2981	SPOT11	6	d41/
2019_07_12__08_51_45h__channel00.tif	bf2981	SPOT11	7	d42/
2019_07_13__23_10_19h__channel00.tif	bf2981	SPOT11	8	d43/
2019_07_15__21_50_27h__channel00.tif	bf2981	SPOT11	9	d45/
2019_07_16__15_37_02h__channel00.tif	bf2981	SPOT11	10	d46/
2019_07_17__12_34_36h__channel00.tif	bf2981	SPOT11	11	d47/
2019_07_18__12_34_38h__channel00.tif	bf2981	SPOT11	12	d48/
2019_07_19__15_32_47h__channel00.tif	bf2981	SPOT11	13	d49/
2019_07_20__14_32_09h__channel00.tif	bf2981	SPOT11	14	d50/
2019_07_21__13_06_16h__channel00.tif	bf2981	SPOT11	15	d51/
2019_07_22__10_08_57h__channel00.tif	bf2981	SPOT11	16	d52/
2019_07_23__10_28_33h__channel00.tif	bf2981	SPOT11	17	d53/
2019_07_24__13_00_22h__channel00.tif	bf2981	SPOT11	18	d54/
2019_07_26__13_08_28h__channel00.tif	bf2981	SPOT11	19	d56/
2019_07_27__13_28_06h__channel00.tif	bf2981	SPOT11	20	d57/
2019_07_28__13_21_18h__channel00.tif	bf2981	SPOT11	21	d58/
2019_07_29__19_05_24h__channel00.tif	bf2981	SPOT11	22	d59/
2019_07_30__12_50_28h__channel00.tif	bf2981	SPOT11	23	d60/
2019_07_31__11_02_29h__channel00.tif	bf2981	SPOT11	24	d61/
2019_08_01__13_28_40h__channel00.tif	bf2981	SPOT11	25	d62/
2019_08_02__17_14_27h__channel00.tif	bf2981	SPOT11	26	d63/
2019_08_03__13_02_12h__channel00.tif	bf2981	SPOT11	27	d64/
2019_08_04__12_51_42h__channel00.tif	bf2981	SPOT11	28	d65/
2019_08_05__12_06_04h__channel00.tif	bf2981	SPOT11	29	d66/
2019_08_07__07_17_43h__channel00.tif	bf2981	SPOT11	30	d68/
2019_08_08__08_21_09h__channel00.tif	bf2981	SPOT11	31	d69/
2019_08_09__06_53_25h__channel00.tif	bf2981	SPOT11	32	d70/
2019_08_10__06_38_51h__channel00.tif	bf2981	SPOT11	33	d71/
2019_08_12__12_18_12h__channel00.tif	bf2981	SPOT11	34	d73/
2019_08_13__10_27_15h__channel00.tif	bf2981	SPOT11	35	d74/
2019_08_14__09_20_15h__channel00.tif	bf2981	SPOT11	36	d75/
2019_08_15__13_47_11h__channel00.tif	bf2981	SPOT11	37	d76/
2019_08_16__12_59_21h__channel00.tif	bf2981	SPOT11	38	d77/
2019_08_17__21_54_27h__channel00.tif	bf2981	SPOT11	39	d78/
2019_08_20__21_29_07h__channel00.tif	bf2981	SPOT11	40	d81/
2019_08_22__08_22_25h__channel00.tif	bf2981	SPOT11	41	d83/
2019_08_23__08_11_44h__channel00.tif	bf2981	SPOT11	42	d84/
2019_08_24__08_31_01h__channel00.tif	bf2981	SPOT11	43	d85/
2019_08_25__08_46_33h__channel00.tif	bf2981	SPOT11	44	d86/
2019_08_26__07_44_56h__channel00.tif	bf2981	SPOT11	45	d87/
2019_08_27__07_28_55h__channel00.tif	bf2981	SPOT11	46	d88/
2019_08_28__08_32_25h__channel00.tif	bf2981	SPOT11	47	d89/
2019_08_29__07_44_04h__channel00.tif	bf2981	SPOT11	48	d90/
2019_08_30__08_49_40h__channel00.tif	bf2981	SPOT11	49	d91/
2019_08_31__09_51_00h__channel00.tif	bf2981	SPOT11	50	d92/
2019_09_01__09_34_58h__channel00.tif	bf2981	SPOT11	51	d93/
2019_09_02__09_17_24h__channel00.tif	bf2981	SPOT11	52	d94/
2019_09_03__08_52_21h__channel00.tif	bf2981	SPOT11	53	d95/
2019_09_04__08_18_44h__channel00.tif	bf2981	SPOT11	54	d96/
2019_09_05__08_18_47h__channel00.tif	bf2981	SPOT11	55	d97/
2019_09_06__09_09_17h__channel00.tif	bf2981	SPOT11	56	d98/
2019_09_07__11_42_41h__channel00.tif	bf2981	SPOT11	57	d99/
2019_09_08__10_03_38h__channel00.tif	bf2981	SPOT11	58	d100/
2019_09_09__09_14_16h__channel00.tif	bf2981	SPOT11	59	d101/
2019_09_10__09_20_06h__channel00.tif	bf2981	SPOT11	60	d102/
2019_09_11__09_29_18h__channel00.tif	bf2981	SPOT11	61	d103/
2019_09_12__09_30_47h__channel00.tif	bf2981	SPOT11	62	d104/
2019_09_13__11_51_37h__channel00.tif	bf2981	SPOT11	63	d105/
2019_09_14__11_02_26h__channel00.tif	bf2981	SPOT11	64	d106/
2019_09_15__10_04_39h__channel00.tif	bf2981	SPOT11	65	d107/
2019_09_16__09_03_32h__channel00.tif	bf2981	SPOT11	66	d108/
