ImageName	MouseID	SpotID	TimePoint	DayAfterInduction
2019_05_10__17_49_33h__channel00.tif	bf3419	SPOT13	4	d17/
2019_05_11__16_05_49h__channel00.tif	bf3419	SPOT13	5	d18/
2019_05_12__15_49_20h__channel00.tif	bf3419	SPOT13	6	d19/
2019_05_13__18_07_19h__channel00.tif	bf3419	SPOT13	7	d20/
2019_05_14__16_13_29h__channel00.tif	bf3419	SPOT13	8	d21/
2019_05_15__18_47_35h__channel00.tif	bf3419	SPOT13	9	d22/
2019_05_16__11_18_35h__channel00.tif	bf3419	SPOT13	10	d23/
2019_05_17__16_38_12h__channel00.tif	bf3419	SPOT13	11	d24/
2019_05_18__17_56_13h__channel00.tif	bf3419	SPOT13	12	d25/
2019_05_19__16_44_17h__channel00.tif	bf3419	SPOT13	13	d26/
2019_05_20__14_15_50h__channel00.tif	bf3419	SPOT13	14	d27/
2019_05_21__17_56_28h__channel00.tif	bf3419	SPOT13	15	d28/
2019_05_22__17_41_32h__channel00.tif	bf3419	SPOT13	16	d29/
2019_05_23__17_10_47h__channel00.tif	bf3419	SPOT13	17	d30/
2019_05_24__18_23_04h__channel00.tif	bf3419	SPOT13	18	d31/
2019_05_25__16_29_37h__channel00.tif	bf3419	SPOT13	19	d32/
2019_05_26__14_51_30h__channel00.tif	bf3419	SPOT13	20	d33/
2019_05_27__15_32_01h__channel00.tif	bf3419	SPOT13	21	d34/
2019_05_29__10_27_54h__channel00.tif	bf3419	SPOT13	22	d36/
2019_05_30__12_44_57h__channel00.tif	bf3419	SPOT13	23	d37/
2019_05_31__12_04_06h__channel00.tif	bf3419	SPOT13	24	d38/
2019_06_01__13_14_55h__channel00.tif	bf3419	SPOT13	25	d39/
2019_06_02__13_00_19h__channel00.tif	bf3419	SPOT13	26	d40/
2019_06_03__12_48_07h__channel00.tif	bf3419	SPOT13	27	d41/
2019_06_04__12_00_38h__channel00.tif	bf3419	SPOT13	28	d42/
2019_06_05__12_44_45h__channel00.tif	bf3419	SPOT13	29	d43/
2019_06_06__14_30_10h__channel00.tif	bf3419	SPOT13	30	d44/
2019_06_07__12_17_02h__channel00.tif	bf3419	SPOT13	31	d45/
2019_06_08__13_35_41h__channel00.tif	bf3419	SPOT13	32	d46/
2019_06_09__11_55_29h__channel00.tif	bf3419	SPOT13	33	d47/
2019_06_10__13_27_23h__channel00.tif	bf3419	SPOT13	34	d48/
2019_06_11__11_45_51h__channel00.tif	bf3419	SPOT13	35	d49/
2019_06_12__11_11_36h__channel00.tif	bf3419	SPOT13	36	d50/
2019_05_10__17_17_42h__channel00.tif	bf3419	SPOT14	1	d17/
2019_05_11__15_40_29h__channel00.tif	bf3419	SPOT14	2	d18/
2019_05_12__15_24_48h__channel00.tif	bf3419	SPOT14	3	d19/
2019_05_13__17_43_55h__channel00.tif	bf3419	SPOT14	4	d20/
2019_05_14__15_48_12h__channel00.tif	bf3419	SPOT14	5	d21/
2019_05_15__18_23_41h__channel00.tif	bf3419	SPOT14	6	d22/
2019_05_16__10_52_08h__channel00.tif	bf3419	SPOT14	7	d23/
2019_05_17__16_13_44h__channel00.tif	bf3419	SPOT14	8	d24/
2019_05_18__17_31_35h__channel00.tif	bf3419	SPOT14	9	d25/
2019_05_19__16_17_14h__channel00.tif	bf3419	SPOT14	10	d26/
2019_05_20__13_52_48h__channel00.tif	bf3419	SPOT14	11	d27/
2019_05_21__17_31_59h__channel00.tif	bf3419	SPOT14	12	d28/
2019_05_22__17_18_46h__channel00.tif	bf3419	SPOT14	13	d29/
2019_05_23__16_46_13h__channel00.tif	bf3419	SPOT14	14	d30/
2019_05_24__17_59_42h__channel00.tif	bf3419	SPOT14	15	d31/
2019_05_25__16_07_14h__channel00.tif	bf3419	SPOT14	16	d32/
2019_05_26__14_29_47h__channel00.tif	bf3419	SPOT14	17	d33/
2019_05_27__15_09_42h__channel00.tif	bf3419	SPOT14	18	d34/
2019_05_29__10_05_40h__channel00.tif	bf3419	SPOT14	19	d36/
2019_05_30__12_23_27h__channel00.tif	bf3419	SPOT14	20	d37/
2019_05_31__11_41_39h__channel00.tif	bf3419	SPOT14	21	d38/
2019_06_01__12_53_32h__channel00.tif	bf3419	SPOT14	22	d39/
2019_06_02__12_38_19h__channel00.tif	bf3419	SPOT14	23	d40/
2019_06_03__12_23_42h__channel00.tif	bf3419	SPOT14	24	d41/
2019_06_04__11_38_21h__channel00.tif	bf3419	SPOT14	25	d42/
2019_06_05__12_22_12h__channel00.tif	bf3419	SPOT14	26	d43/
2019_06_06__14_07_31h__channel00.tif	bf3419	SPOT14	27	d44/
2019_06_07__11_53_53h__channel00.tif	bf3419	SPOT14	28	d45/
2019_06_08__13_13_37h__channel00.tif	bf3419	SPOT14	29	d46/
2019_06_09__11_31_59h__channel00.tif	bf3419	SPOT14	30	d47/
2019_06_10__13_00_22h__channel00.tif	bf3419	SPOT14	31	d48/
2019_06_11__11_19_23h__channel00.tif	bf3419	SPOT14	32	d49/
2019_06_12__10_46_42h__channel00.tif	bf3419	SPOT14	33	d50/
2019_06_13__14_48_06h__channel00.tif	bf3419	SPOT14	34	d51/
2019_06_14__15_01_23h__channel00.tif	bf3419	SPOT14	35	d52/
2019_06_15__13_41_49h__channel00.tif	bf3419	SPOT14	36	d53/
2019_06_16__12_03_24h__channel00.tif	bf3419	SPOT14	37	d54/
2019_06_17__14_17_33h__channel00.tif	bf3419	SPOT14	38	d55/
2019_06_18__13_44_54h__channel00.tif	bf3419	SPOT14	39	d56/
2019_06_19__14_32_58h__channel00.tif	bf3419	SPOT14	40	d57/
2019_06_20__15_32_58h__channel00.tif	bf3419	SPOT14	41	d58/
2019_06_21__13_24_39h__channel00.tif	bf3419	SPOT14	42	d59/
2019_06_22__12_45_53h__channel00.tif	bf3419	SPOT14	43	d60/
2019_06_23__11_19_41h__channel00.tif	bf3419	SPOT14	44	d61/
2019_06_24__19_15_21h__channel00.tif	bf3419	SPOT14	45	d62/
2019_06_25__18_36_01h__channel00.tif	bf3419	SPOT14	46	d63/
2019_06_26__18_01_43h__channel00.tif	bf3419	SPOT14	47	d64/
2019_06_27__13_50_51h__channel00.tif	bf3419	SPOT14	48	d65/
2019_06_28__15_31_21h__channel00.tif	bf3419	SPOT14	49	d66/
2019_06_29__14_13_16h__channel00.tif	bf3419	SPOT14	50	d67/
2019_06_30__14_10_43h__channel00.tif	bf3419	SPOT14	51	d68/
2019_07_01__11_55_17h__channel00.tif	bf3419	SPOT14	52	d69/
2019_07_02__14_22_56h__channel00.tif	bf3419	SPOT14	53	d70/
2019_07_03__11_16_19h__channel00.tif	bf3419	SPOT14	54	d71/
2019_07_04__11_15_24h__channel00.tif	bf3419	SPOT14	55	d72/
2019_07_05__11_35_52h__channel00.tif	bf3419	SPOT14	56	d73/
2019_07_06__13_57_59h__channel00.tif	bf3419	SPOT14	57	d74/
2019_07_07__12_46_19h__channel00.tif	bf3419	SPOT14	58	d75/
2019_07_08__14_59_41h__channel00.tif	bf3419	SPOT14	59	d76/
2019_07_09__10_40_17h__channel00.tif	bf3419	SPOT14	60	d77/
2019_07_10__06_00_12h__channel00.tif	bf3419	SPOT14	61	d78/
2019_07_11__10_37_37h__channel00.tif	bf3419	SPOT14	62	d79/
2019_07_12__14_04_19h__channel00.tif	bf3419	SPOT14	63	d80/
2019_07_13__21_49_27h__channel00.tif	bf3419	SPOT14	64	d81/
2019_07_16__10_14_07h__channel00.tif	bf3419	SPOT14	65	d84/
2019_07_17__11_27_30h__channel00.tif	bf3419	SPOT14	66	d85/
2019_07_18__11_19_03h__channel00.tif	bf3419	SPOT14	67	d86/
2019_07_19__12_18_10h__channel00.tif	bf3419	SPOT14	68	d87/
2019_07_20__13_18_33h__channel00.tif	bf3419	SPOT14	69	d88/
2019_07_21__11_53_24h__channel00.tif	bf3419	SPOT14	70	d89/
2019_07_22__08_51_35h__channel00.tif	bf3419	SPOT14	71	d90/
2019_07_23__09_05_07h__channel00.tif	bf3419	SPOT14	72	d91/
2019_07_24__11_32_28h__channel00.tif	bf3419	SPOT14	73	d92/
2019_07_26__11_25_10h__channel00.tif	bf3419	SPOT14	74	d94/
2019_07_27__11_53_12h__channel00.tif	bf3419	SPOT14	75	d95/
2019_07_28__12_01_39h__channel00.tif	bf3419	SPOT14	76	d96/
2019_07_29__09_26_20h__channel00.tif	bf3419	SPOT14	77	d97/
2019_07_30__08_56_04h__channel00.tif	bf3419	SPOT14	78	d98/
2019_07_31__08_54_45h__channel00.tif	bf3419	SPOT14	79	d99/
2019_08_01__11_57_26h__channel00.tif	bf3419	SPOT14	80	d100/
2019_08_02__16_00_35h__channel00.tif	bf3419	SPOT14	81	d101/
2019_08_03__14_46_41h__channel00.tif	bf3419	SPOT14	82	d102/
2019_08_04__11_16_25h__channel00.tif	bf3419	SPOT14	83	d103/
2019_08_05__10_39_50h__channel00.tif	bf3419	SPOT14	84	d104/
2019_08_06__09_56_05h__channel00.tif	bf3419	SPOT14	85	d105/
2019_08_08__07_12_15h__channel00.tif	bf3419	SPOT14	86	d107/
2019_05_11__16_16_51h__channel00.tif	bf3419	SPOT15	1	d18/
2019_05_12__16_01_47h__channel00.tif	bf3419	SPOT15	2	d19/
2019_05_13__18_17_59h__channel00.tif	bf3419	SPOT15	3	d20/
2019_05_16__11_30_49h__channel00.tif	bf3419	SPOT15	4	d23/
2019_05_17__16_51_30h__channel00.tif	bf3419	SPOT15	5	d24/
2019_05_18__18_08_07h__channel00.tif	bf3419	SPOT15	6	d25/
2019_05_19__16_55_01h__channel00.tif	bf3419	SPOT15	7	d26/
2019_05_20__14_31_10h__channel00.tif	bf3419	SPOT15	8	d27/
2019_05_21__18_12_00h__channel00.tif	bf3419	SPOT15	9	d28/
2019_05_23__17_32_29h__channel00.tif	bf3419	SPOT15	10	d30/
2019_05_24__18_43_54h__channel00.tif	bf3419	SPOT15	11	d31/
2019_05_25__16_57_20h__channel00.tif	bf3419	SPOT15	12	d32/
2019_05_26__15_13_01h__channel00.tif	bf3419	SPOT15	13	d33/
2019_05_27__15_51_35h__channel00.tif	bf3419	SPOT15	14	d34/
2019_05_29__10_51_53h__channel00.tif	bf3419	SPOT15	15	d36/
2019_05_30__13_06_26h__channel00.tif	bf3419	SPOT15	16	d37/
2019_05_31__12_24_16h__channel00.tif	bf3419	SPOT15	17	d38/
2019_06_01__13_35_10h__channel00.tif	bf3419	SPOT15	18	d39/
2019_06_02__13_21_50h__channel00.tif	bf3419	SPOT15	19	d40/
2019_06_03__13_10_36h__channel00.tif	bf3419	SPOT15	20	d41/
2019_06_04__12_26_02h__channel00.tif	bf3419	SPOT15	21	d42/
2019_06_05__13_06_20h__channel00.tif	bf3419	SPOT15	22	d43/
2019_06_06__14_52_30h__channel00.tif	bf3419	SPOT15	23	d44/
2019_06_07__12_37_28h__channel00.tif	bf3419	SPOT15	24	d45/
2019_06_08__13_56_48h__channel00.tif	bf3419	SPOT15	25	d46/
2019_06_09__12_16_47h__channel00.tif	bf3419	SPOT15	26	d47/
2019_06_10__13_47_43h__channel00.tif	bf3419	SPOT15	27	d48/
2019_06_11__11_55_26h__channel00.tif	bf3419	SPOT15	28	d49/
2019_05_20__14_20_46h__channel00.tif	bf3419	SPOT16	1	d27/
2019_05_21__18_00_57h__channel00.tif	bf3419	SPOT16	2	d28/
2019_05_22__17_47_16h__channel00.tif	bf3419	SPOT16	3	d29/
2019_05_23__17_15_33h__channel00.tif	bf3419	SPOT16	4	d30/
2019_05_24__18_27_44h__channel00.tif	bf3419	SPOT16	5	d31/
2019_05_25__16_35_07h__channel00.tif	bf3419	SPOT16	6	d32/
2019_05_26__14_55_57h__channel00.tif	bf3419	SPOT16	7	d33/
2019_05_27__15_36_15h__channel00.tif	bf3419	SPOT16	8	d34/
2019_05_29__10_32_13h__channel00.tif	bf3419	SPOT16	9	d36/
2019_05_30__12_49_23h__channel00.tif	bf3419	SPOT16	10	d37/
2019_05_31__12_08_08h__channel00.tif	bf3419	SPOT16	11	d38/
2019_06_01__13_18_40h__channel00.tif	bf3419	SPOT16	12	d39/
2019_06_02__13_04_55h__channel00.tif	bf3419	SPOT16	13	d40/
2019_06_03__12_53_00h__channel00.tif	bf3419	SPOT16	14	d41/
2019_06_04__12_04_49h__channel00.tif	bf3419	SPOT16	15	d42/
2019_06_05__12_49_03h__channel00.tif	bf3419	SPOT16	16	d43/
2019_06_06__14_34_36h__channel00.tif	bf3419	SPOT16	17	d44/
2019_06_07__12_21_03h__channel00.tif	bf3419	SPOT16	18	d45/
2019_06_08__13_39_49h__channel00.tif	bf3419	SPOT16	19	d46/
2019_06_09__11_59_52h__channel00.tif	bf3419	SPOT16	20	d47/
2019_06_10__13_31_31h__channel00.tif	bf3419	SPOT16	21	d48/
2019_06_11__11_41_43h__channel00.tif	bf3419	SPOT16	22	d49/
2019_06_12__11_15_59h__channel00.tif	bf3419	SPOT16	23	d50/
2019_06_13__15_11_54h__channel00.tif	bf3419	SPOT16	24	d51/
2019_06_14__15_24_43h__channel00.tif	bf3419	SPOT16	25	d52/
2019_06_15__14_05_50h__channel00.tif	bf3419	SPOT16	26	d53/
2019_06_16__12_29_26h__channel00.tif	bf3419	SPOT16	27	d54/
2019_06_17__14_39_35h__channel00.tif	bf3419	SPOT16	28	d55/
2019_06_19__14_55_47h__channel00.tif	bf3419	SPOT16	29	d57/
2019_06_20__15_55_22h__channel00.tif	bf3419	SPOT16	30	d58/
2019_06_21__13_46_07h__channel00.tif	bf3419	SPOT16	31	d59/
2019_06_22__13_07_19h__channel00.tif	bf3419	SPOT16	32	d60/
2019_06_23__11_54_45h__channel00.tif	bf3419	SPOT16	33	d61/
2019_06_24__19_35_40h__channel00.tif	bf3419	SPOT16	34	d62/
2019_06_25__19_00_13h__channel00.tif	bf3419	SPOT16	35	d63/
2019_04_29__17_17_00h__channel00.tif	bf3419	SPOT6	1	d6/
2019_04_30__17_12_40h__channel00.tif	bf3419	SPOT6	2	d7/
2019_05_01__17_02_37h__channel00.tif	bf3419	SPOT6	3	d8/
2019_05_02__17_13_17h__channel00.tif	bf3419	SPOT6	4	d9/
2019_05_03__17_12_18h__channel00.tif	bf3419	SPOT6	5	d10/
2019_05_04__14_30_24h__channel00.tif	bf3419	SPOT6	6	d11/
2019_05_05__19_25_34h__channel00.tif	bf3419	SPOT6	7	d12/
2019_05_06__17_42_59h__channel00.tif	bf3419	SPOT6	8	d13/
2019_05_07__19_22_45h__channel00.tif	bf3419	SPOT6	9	d14/
2019_05_08__19_46_04h__channel00.tif	bf3419	SPOT6	10	d15/
2019_05_09__16_37_07h__channel00.tif	bf3419	SPOT6	11	d16/
2019_05_10__17_12_35h__channel00.tif	bf3419	SPOT6	12	d17/
2019_05_11__15_35_45h__channel00.tif	bf3419	SPOT6	13	d18/
2019_05_12__15_19_19h__channel00.tif	bf3419	SPOT6	14	d19/
2019_05_13__17_39_11h__channel00.tif	bf3419	SPOT6	15	d20/
2019_05_14__15_43_16h__channel00.tif	bf3419	SPOT6	16	d21/
2019_05_15__18_19_07h__channel00.tif	bf3419	SPOT6	17	d22/
2019_05_16__10_47_10h__channel00.tif	bf3419	SPOT6	18	d23/
2019_05_17__16_09_05h__channel00.tif	bf3419	SPOT6	19	d24/
2019_05_18__17_26_08h__channel00.tif	bf3419	SPOT6	20	d25/
2019_05_19__16_13_15h__channel00.tif	bf3419	SPOT6	21	d26/
2019_05_20__13_48_02h__channel00.tif	bf3419	SPOT6	22	d27/
2019_05_21__17_23_18h__channel00.tif	bf3419	SPOT6	23	d28/
2019_05_22__17_14_22h__channel00.tif	bf3419	SPOT6	24	d29/
2019_05_23__16_41_52h__channel00.tif	bf3419	SPOT6	25	d30/
2019_05_24__17_55_45h__channel00.tif	bf3419	SPOT6	26	d31/
2019_05_25__16_03_14h__channel00.tif	bf3419	SPOT6	27	d32/
2019_05_26__14_25_20h__channel00.tif	bf3419	SPOT6	28	d33/
2019_05_27__15_05_29h__channel00.tif	bf3419	SPOT6	29	d34/
2019_05_29__10_00_52h__channel00.tif	bf3419	SPOT6	30	d36/
2019_05_30__12_19_15h__channel00.tif	bf3419	SPOT6	31	d37/
2019_05_31__11_37_17h__channel00.tif	bf3419	SPOT6	32	d38/
2019_06_01__12_49_55h__channel00.tif	bf3419	SPOT6	33	d39/
2019_06_02__12_34_08h__channel00.tif	bf3419	SPOT6	34	d40/
2019_06_03__12_18_38h__channel00.tif	bf3419	SPOT6	35	d41/
2019_06_04__11_34_18h__channel00.tif	bf3419	SPOT6	36	d42/
2019_06_05__12_18_08h__channel00.tif	bf3419	SPOT6	37	d43/
2019_06_06__14_03_42h__channel00.tif	bf3419	SPOT6	38	d44/
2019_06_07__11_50_16h__channel00.tif	bf3419	SPOT6	39	d45/
2019_06_08__13_09_44h__channel00.tif	bf3419	SPOT6	40	d46/
2019_06_09__11_28_14h__channel00.tif	bf3419	SPOT6	41	d47/
2019_06_10__12_56_14h__channel00.tif	bf3419	SPOT6	42	d48/
2019_06_11__11_15_08h__channel00.tif	bf3419	SPOT6	43	d49/
2019_06_12__10_42_47h__channel00.tif	bf3419	SPOT6	44	d50/
2019_06_13__14_42_41h__channel00.tif	bf3419	SPOT6	45	d51/
2019_06_14__14_56_41h__channel00.tif	bf3419	SPOT6	46	d52/
2019_06_15__13_37_39h__channel00.tif	bf3419	SPOT6	47	d53/
2019_06_16__11_59_06h__channel00.tif	bf3419	SPOT6	48	d54/
2019_06_17__14_13_38h__channel00.tif	bf3419	SPOT6	49	d55/
2019_06_18__14_16_53h__channel00.tif	bf3419	SPOT6	50	d56/
2019_06_19__14_29_04h__channel00.tif	bf3419	SPOT6	51	d57/
2019_06_20__15_28_13h__channel00.tif	bf3419	SPOT6	52	d58/
2019_06_21__13_20_58h__channel00.tif	bf3419	SPOT6	53	d59/
2019_06_22__12_41_31h__channel00.tif	bf3419	SPOT6	54	d60/
2019_06_23__11_16_04h__channel00.tif	bf3419	SPOT6	55	d61/
2019_06_24__19_11_41h__channel00.tif	bf3419	SPOT6	56	d62/
2019_06_25__18_25_27h__channel00.tif	bf3419	SPOT6	57	d63/
2019_06_27__13_47_30h__channel00.tif	bf3419	SPOT6	58	d65/
2019_06_30__14_06_41h__channel00.tif	bf3419	SPOT6	59	d68/
2019_07_19__12_14_18h__channel00.tif	bf3419	SPOT6	60	d87/
2019_04_30__17_06_54h__channel00.tif	bf3419	SPOT7	1	d7/
2019_05_01__16_53_50h__channel00.tif	bf3419	SPOT7	2	d8/
2019_05_02__17_22_36h__channel00.tif	bf3419	SPOT7	3	d9/
2019_05_03__17_20_21h__channel00.tif	bf3419	SPOT7	4	d10/
2019_05_04__14_36_51h__channel00.tif	bf3419	SPOT7	5	d11/
2019_05_05__19_32_49h__channel00.tif	bf3419	SPOT7	6	d12/
2019_05_06__17_49_59h__channel00.tif	bf3419	SPOT7	7	d13/
2019_05_07__19_43_45h__channel00.tif	bf3419	SPOT7	8	d14/
2019_05_08__19_39_12h__channel00.tif	bf3419	SPOT7	9	d15/
2019_05_09__16_29_28h__channel00.tif	bf3419	SPOT7	10	d16/
2019_05_10__17_05_33h__channel00.tif	bf3419	SPOT7	11	d17/
2019_05_11__15_28_44h__channel00.tif	bf3419	SPOT7	12	d18/
2019_05_12__15_12_13h__channel00.tif	bf3419	SPOT7	13	d19/
2019_05_13__17_32_28h__channel00.tif	bf3419	SPOT7	14	d20/
2019_05_14__15_36_09h__channel00.tif	bf3419	SPOT7	15	d21/
2019_05_15__18_13_01h__channel00.tif	bf3419	SPOT7	16	d22/
2019_05_16__10_40_18h__channel00.tif	bf3419	SPOT7	17	d23/
2019_05_17__16_03_00h__channel00.tif	bf3419	SPOT7	18	d24/
2019_05_18__17_19_27h__channel00.tif	bf3419	SPOT7	19	d25/
2019_05_19__16_05_37h__channel00.tif	bf3419	SPOT7	20	d26/
2019_05_20__13_42_02h__channel00.tif	bf3419	SPOT7	21	d27/
2019_05_21__17_17_14h__channel00.tif	bf3419	SPOT7	22	d28/
2019_05_22__17_08_24h__channel00.tif	bf3419	SPOT7	23	d29/
2019_05_23__16_36_30h__channel00.tif	bf3419	SPOT7	24	d30/
2019_05_24__17_50_12h__channel00.tif	bf3419	SPOT7	25	d31/
2019_05_25__15_58_16h__channel00.tif	bf3419	SPOT7	26	d32/
2019_05_26__14_20_26h__channel00.tif	bf3419	SPOT7	27	d33/
2019_05_27__15_00_41h__channel00.tif	bf3419	SPOT7	28	d34/
2019_05_29__09_55_21h__channel00.tif	bf3419	SPOT7	29	d36/
2019_05_30__12_14_05h__channel00.tif	bf3419	SPOT7	30	d37/
2019_05_31__11_31_41h__channel00.tif	bf3419	SPOT7	31	d38/
2019_06_01__12_45_06h__channel00.tif	bf3419	SPOT7	32	d39/
2019_06_02__12_28_59h__channel00.tif	bf3419	SPOT7	33	d40/
2019_06_03__12_13_35h__channel00.tif	bf3419	SPOT7	34	d41/
2019_06_04__11_28_47h__channel00.tif	bf3419	SPOT7	35	d42/
2019_06_05__12_13_01h__channel00.tif	bf3419	SPOT7	36	d43/
2019_06_06__13_57_57h__channel00.tif	bf3419	SPOT7	37	d44/
2019_06_07__11_45_28h__channel00.tif	bf3419	SPOT7	38	d45/
2019_06_08__13_05_10h__channel00.tif	bf3419	SPOT7	39	d46/
2019_06_09__11_22_13h__channel00.tif	bf3419	SPOT7	40	d47/
2019_06_10__12_51_06h__channel00.tif	bf3419	SPOT7	41	d48/
2019_06_11__11_10_05h__channel00.tif	bf3419	SPOT7	42	d49/
2019_06_12__10_37_46h__channel00.tif	bf3419	SPOT7	43	d50/
2019_06_13__14_37_13h__channel00.tif	bf3419	SPOT7	44	d51/
2019_06_14__14_51_58h__channel00.tif	bf3419	SPOT7	45	d52/
2019_06_15__13_32_37h__channel00.tif	bf3419	SPOT7	46	d53/
2019_06_16__11_54_08h__channel00.tif	bf3419	SPOT7	47	d54/
2019_06_17__14_08_53h__channel00.tif	bf3419	SPOT7	48	d55/
2019_06_18__13_22_21h__channel00.tif	bf3419	SPOT7	49	d56/
2019_06_19__14_24_17h__channel00.tif	bf3419	SPOT7	50	d57/
2019_06_20__15_23_41h__channel00.tif	bf3419	SPOT7	51	d58/
2019_06_21__13_17_05h__channel00.tif	bf3419	SPOT7	52	d59/
2019_06_22__12_36_52h__channel00.tif	bf3419	SPOT7	53	d60/
2019_06_23__11_11_57h__channel00.tif	bf3419	SPOT7	54	d61/
2019_06_24__19_07_21h__channel00.tif	bf3419	SPOT7	55	d62/
2019_06_25__18_31_50h__channel00.tif	bf3419	SPOT7	56	d63/
2019_06_26__17_57_02h__channel00.tif	bf3419	SPOT7	57	d64/
2019_06_27__13_43_10h__channel00.tif	bf3419	SPOT7	58	d65/
2019_06_28__15_26_51h__channel00.tif	bf3419	SPOT7	59	d66/
2019_06_29__14_08_58h__channel00.tif	bf3419	SPOT7	60	d67/
2019_06_30__14_02_29h__channel00.tif	bf3419	SPOT7	61	d68/
2019_07_01__11_51_04h__channel00.tif	bf3419	SPOT7	62	d69/
2019_07_02__14_18_51h__channel00.tif	bf3419	SPOT7	63	d70/
2019_07_03__11_11_21h__channel00.tif	bf3419	SPOT7	64	d71/
2019_07_04__11_11_09h__channel00.tif	bf3419	SPOT7	65	d72/
2019_07_05__11_31_11h__channel00.tif	bf3419	SPOT7	66	d73/
2019_07_06__13_53_49h__channel00.tif	bf3419	SPOT7	67	d74/
2019_07_07__12_36_06h__channel00.tif	bf3419	SPOT7	68	d75/
2019_07_08__14_55_00h__channel00.tif	bf3419	SPOT7	69	d76/
2019_07_09__10_35_40h__channel00.tif	bf3419	SPOT7	70	d77/
2019_07_10__05_55_42h__channel00.tif	bf3419	SPOT7	71	d78/
2019_07_11__10_31_32h__channel00.tif	bf3419	SPOT7	72	d79/
2019_07_12__13_56_09h__channel00.tif	bf3419	SPOT7	73	d80/
2019_07_13__21_43_37h__channel00.tif	bf3419	SPOT7	74	d81/
2019_07_16__10_08_58h__channel00.tif	bf3419	SPOT7	75	d84/
2019_07_17__11_22_59h__channel00.tif	bf3419	SPOT7	76	d85/
2019_07_18__11_14_28h__channel00.tif	bf3419	SPOT7	77	d86/
2019_07_19__12_10_32h__channel00.tif	bf3419	SPOT7	78	d87/
2019_07_20__13_13_19h__channel00.tif	bf3419	SPOT7	79	d88/
2019_07_21__11_48_57h__channel00.tif	bf3419	SPOT7	80	d89/
2019_07_22__08_47_28h__channel00.tif	bf3419	SPOT7	81	d90/
2019_07_23__09_00_52h__channel00.tif	bf3419	SPOT7	82	d91/
2019_07_24__12_09_21h__channel00.tif	bf3419	SPOT7	83	d92/
2019_07_26__11_44_48h__channel00.tif	bf3419	SPOT7	84	d94/
2019_07_27__11_48_09h__channel00.tif	bf3419	SPOT7	85	d95/
2019_07_28__11_57_07h__channel00.tif	bf3419	SPOT7	86	d96/
2019_07_29__09_22_18h__channel00.tif	bf3419	SPOT7	87	d97/
2019_07_30__08_51_47h__channel00.tif	bf3419	SPOT7	88	d98/
2019_07_31__08_50_28h__channel00.tif	bf3419	SPOT7	89	d99/
2019_08_01__11_52_41h__channel00.tif	bf3419	SPOT7	90	d100/
2019_08_02__15_56_23h__channel00.tif	bf3419	SPOT7	91	d101/
2019_08_03__14_36_32h__channel00.tif	bf3419	SPOT7	92	d102/
2019_08_04__11_11_35h__channel00.tif	bf3419	SPOT7	93	d103/
2019_08_05__10_29_08h__channel00.tif	bf3419	SPOT7	94	d104/
2019_08_06__09_51_34h__channel00.tif	bf3419	SPOT7	95	d105/
2019_08_08__07_08_25h__channel00.tif	bf3419	SPOT7	96	d107/
2019_05_01__17_09_08h__channel00.tif	bf3419	SPOT8	1	d8/
2019_05_02__17_50_54h__channel00.tif	bf3419	SPOT8	2	d9/
2019_05_03__17_35_24h__channel00.tif	bf3419	SPOT8	3	d10/
2019_05_04__15_01_11h__channel00.tif	bf3419	SPOT8	4	d11/
2019_05_05__19_51_22h__channel00.tif	bf3419	SPOT8	5	d12/
2019_05_06__18_04_45h__channel00.tif	bf3419	SPOT8	6	d13/
2019_05_07__20_06_39h__channel00.tif	bf3419	SPOT8	7	d14/
2019_05_08__19_59_59h__channel00.tif	bf3419	SPOT8	8	d15/
2019_05_09__16_50_27h__channel00.tif	bf3419	SPOT8	9	d16/
2019_05_10__17_38_16h__channel00.tif	bf3419	SPOT8	10	d17/
2019_05_11__15_55_15h__channel00.tif	bf3419	SPOT8	11	d18/
2019_05_12__15_38_12h__channel00.tif	bf3419	SPOT8	12	d19/
2019_05_13__17_57_24h__channel00.tif	bf3419	SPOT8	13	d20/
2019_05_14__16_02_56h__channel00.tif	bf3419	SPOT8	14	d21/
2019_05_15__18_37_09h__channel00.tif	bf3419	SPOT8	15	d22/
2019_05_16__11_07_06h__channel00.tif	bf3419	SPOT8	16	d23/
2019_05_17__16_27_10h__channel00.tif	bf3419	SPOT8	17	d24/
2019_05_18__17_45_01h__channel00.tif	bf3419	SPOT8	18	d25/
2019_05_19__16_32_45h__channel00.tif	bf3419	SPOT8	19	d26/
2019_05_20__14_05_05h__channel00.tif	bf3419	SPOT8	20	d27/
2019_05_21__17_45_49h__channel00.tif	bf3419	SPOT8	21	d28/
2019_05_22__17_31_19h__channel00.tif	bf3419	SPOT8	22	d29/
2019_05_23__16_58_22h__channel00.tif	bf3419	SPOT8	23	d30/
2019_05_24__18_11_46h__channel00.tif	bf3419	SPOT8	24	d31/
2019_05_25__16_19_35h__channel00.tif	bf3419	SPOT8	25	d32/
2019_05_26__14_41_46h__channel00.tif	bf3419	SPOT8	26	d33/
2019_05_27__15_22_05h__channel00.tif	bf3419	SPOT8	27	d34/
2019_05_29__10_17_14h__channel00.tif	bf3419	SPOT8	28	d36/
2019_05_30__12_35_47h__channel00.tif	bf3419	SPOT8	29	d37/
