ImageName	MouseID	SpotID	TimePoint	DayAfterInduction
2019_07_10__07_22_58h__channel00.tif	bf2983	SPOT8	33	d40/
2019_07_11__15_26_25h__channel00.tif	bf2983	SPOT8	34	d41/
2019_07_12__11_00_49h__channel00.tif	bf2983	SPOT8	35	d42/
2019_07_13__23_44_16h__channel00.tif	bf2983	SPOT8	36	d43/
2019_07_15__22_21_23h__channel00.tif	bf2983	SPOT8	37	d45/
2019_07_16__16_11_07h__channel00.tif	bf2983	SPOT8	38	d46/
2019_07_17__12_59_45h__channel00.tif	bf2983	SPOT8	39	d47/
2019_07_18__13_00_12h__channel00.tif	bf2983	SPOT8	40	d48/
2019_07_19__19_11_04h__channel00.tif	bf2983	SPOT8	41	d49/
2019_07_20__14_57_08h__channel00.tif	bf2983	SPOT8	42	d50/
2019_07_21__13_41_55h__channel00.tif	bf2983	SPOT8	43	d51/
2019_07_22__11_19_03h__channel00.tif	bf2983	SPOT8	44	d52/
2019_07_23__11_15_48h__channel00.tif	bf2983	SPOT8	45	d53/
2019_07_24__14_41_38h__channel00.tif	bf2983	SPOT8	46	d54/
2019_07_26__14_29_46h__channel00.tif	bf2983	SPOT8	47	d56/
2019_07_27__14_57_36h__channel00.tif	bf2983	SPOT8	48	d57/
2019_07_28__14_01_12h__channel00.tif	bf2983	SPOT8	49	d58/
2019_07_29__19_30_31h__channel00.tif	bf2983	SPOT8	50	d59/
2019_07_30__13_21_03h__channel00.tif	bf2983	SPOT8	51	d60/
2019_07_31__12_29_40h__channel00.tif	bf2983	SPOT8	52	d61/
2019_08_01__14_03_36h__channel00.tif	bf2983	SPOT8	53	d62/
2019_08_02__17_39_48h__channel00.tif	bf2983	SPOT8	54	d63/
2019_08_03__13_48_15h__channel00.tif	bf2983	SPOT8	55	d64/
2019_08_04__13_44_12h__channel00.tif	bf2983	SPOT8	56	d65/
2019_08_05__12_31_22h__channel00.tif	bf2983	SPOT8	57	d66/
2019_08_07__07_39_18h__channel00.tif	bf2983	SPOT8	58	d68/
2019_08_08__08_55_43h__channel00.tif	bf2983	SPOT8	59	d69/
2019_08_09__07_18_53h__channel00.tif	bf2983	SPOT8	60	d70/
2019_08_10__07_00_27h__channel00.tif	bf2983	SPOT8	61	d71/
2019_08_12__12_42_54h__channel00.tif	bf2983	SPOT8	62	d73/
2019_08_16__13_31_00h__channel00.tif	bf2983	SPOT8	63	d77/
2019_08_20__23_01_24h__channel00.tif	bf2983	SPOT8	64	d81/
2019_08_22__08_51_17h__channel00.tif	bf2983	SPOT8	65	d83/
2019_08_23__08_37_41h__channel00.tif	bf2983	SPOT8	66	d84/
2019_08_24__08_56_09h__channel00.tif	bf2983	SPOT8	67	d85/
2019_08_25__09_06_31h__channel00.tif	bf2983	SPOT8	68	d86/
2019_08_26__08_05_41h__channel00.tif	bf2983	SPOT8	69	d87/
2019_08_27__07_51_55h__channel00.tif	bf2983	SPOT8	70	d88/
2019_08_28__08_53_34h__channel00.tif	bf2983	SPOT8	71	d89/
2019_08_29__08_05_18h__channel00.tif	bf2983	SPOT8	72	d90/
2019_08_30__09_09_43h__channel00.tif	bf2983	SPOT8	73	d91/
2019_08_31__10_15_14h__channel00.tif	bf2983	SPOT8	74	d92/
2019_09_01__09_54_52h__channel00.tif	bf2983	SPOT8	75	d93/
2019_09_02__09_37_19h__channel00.tif	bf2983	SPOT8	76	d94/
2019_09_03__09_12_23h__channel00.tif	bf2983	SPOT8	77	d95/
2019_09_04__08_43_37h__channel00.tif	bf2983	SPOT8	78	d96/
2019_09_05__08_38_02h__channel00.tif	bf2983	SPOT8	79	d97/
2019_09_06__09_29_55h__channel00.tif	bf2983	SPOT8	80	d98/
2019_09_07__12_03_21h__channel00.tif	bf2983	SPOT8	81	d99/
2019_09_08__10_24_53h__channel00.tif	bf2983	SPOT8	82	d100/
2019_09_09__09_34_10h__channel00.tif	bf2983	SPOT8	83	d101/
2019_09_10__09_43_12h__channel00.tif	bf2983	SPOT8	84	d102/
2019_09_11__09_50_29h__channel00.tif	bf2983	SPOT8	85	d103/
2019_09_12__09_54_12h__channel00.tif	bf2983	SPOT8	86	d104/
2019_09_13__12_12_33h__channel00.tif	bf2983	SPOT8	87	d105/
2019_09_14__11_29_16h__channel00.tif	bf2983	SPOT8	88	d106/
2019_09_15__10_34_40h__channel00.tif	bf2983	SPOT8	89	d107/
2019_09_16__09_30_52h__channel00.tif	bf2983	SPOT8	90	d108/
2019_09_17__09_53_58h__channel00.tif	bf2983	SPOT8	91	d109/
2019_09_18__09_58_45h__channel00.tif	bf2983	SPOT8	92	d110/
2019_09_19__10_03_54h__channel00.tif	bf2983	SPOT8	93	d111/
2019_09_20__11_01_10h__channel00.tif	bf2983	SPOT8	94	d112/
2019_09_21__11_58_34h__channel00.tif	bf2983	SPOT8	95	d113/
2019_09_22__12_08_38h__channel00.tif	bf2983	SPOT8	96	d114/
2019_09_23__10_24_18h__channel00.tif	bf2983	SPOT8	97	d115/
2019_09_24__10_12_47h__channel00.tif	bf2983	SPOT8	98	d116/
2019_06_10__16_36_31h__channel00.tif	bf2983	SPOT9	1	d10/
2019_06_11__14_40_54h__channel00.tif	bf2983	SPOT9	2	d11/
2019_06_12__13_36_50h__channel00.tif	bf2983	SPOT9	3	d12/
2019_06_13__17_25_22h__channel00.tif	bf2983	SPOT9	4	d13/
2019_06_14__18_03_38h__channel00.tif	bf2983	SPOT9	5	d14/
2019_06_15__17_01_52h__channel00.tif	bf2983	SPOT9	6	d15/
2019_06_16__15_29_24h__channel00.tif	bf2983	SPOT9	7	d16/
2019_06_17__16_46_10h__channel00.tif	bf2983	SPOT9	8	d17/
2019_06_18__16_56_10h__channel00.tif	bf2983	SPOT9	9	d18/
2019_06_19__16_50_34h__channel00.tif	bf2983	SPOT9	10	d19/
2019_06_20__19_29_50h__channel00.tif	bf2983	SPOT9	11	d20/
2019_06_21__15_29_13h__channel00.tif	bf2983	SPOT9	12	d21/
2019_06_22__14_58_45h__channel00.tif	bf2983	SPOT9	13	d22/
2019_06_23__13_40_07h__channel00.tif	bf2983	SPOT9	14	d23/
2019_06_24__21_16_40h__channel00.tif	bf2983	SPOT9	15	d24/
2019_06_25__19_54_35h__channel00.tif	bf2983	SPOT9	16	d25/
2019_06_26__20_44_16h__channel00.tif	bf2983	SPOT9	17	d26/
2019_06_27__16_01_35h__channel00.tif	bf2983	SPOT9	18	d27/
2019_06_28__17_32_33h__channel00.tif	bf2983	SPOT9	19	d28/
2019_06_29__16_10_03h__channel00.tif	bf2983	SPOT9	20	d29/
2019_06_30__16_05_17h__channel00.tif	bf2983	SPOT9	21	d30/
2019_07_01__15_02_02h__channel00.tif	bf2983	SPOT9	22	d31/
2019_07_02__16_32_28h__channel00.tif	bf2983	SPOT9	23	d32/
2019_07_03__14_42_25h__channel00.tif	bf2983	SPOT9	24	d33/
2019_07_04__16_19_49h__channel00.tif	bf2983	SPOT9	25	d34/
2019_07_05__14_45_04h__channel00.tif	bf2983	SPOT9	26	d35/
2019_07_06__16_34_11h__channel00.tif	bf2983	SPOT9	27	d36/
2019_07_07__14_39_36h__channel00.tif	bf2983	SPOT9	28	d37/
2019_07_08__17_00_16h__channel00.tif	bf2983	SPOT9	29	d38/
2019_07_09__12_45_10h__channel00.tif	bf2983	SPOT9	30	d39/
2019_07_10__07_45_33h__channel00.tif	bf2983	SPOT9	31	d40/
2019_07_11__15_57_12h__channel00.tif	bf2983	SPOT9	32	d41/
2019_07_12__11_35_03h__channel00.tif	bf2983	SPOT9	33	d42/
2019_07_14__00_12_18h__channel00.tif	bf2983	SPOT9	34	d43/
2019_07_15__22_51_05h__channel00.tif	bf2983	SPOT9	35	d45/
2019_07_16__16_38_32h__channel00.tif	bf2983	SPOT9	36	d46/
2019_07_17__13_33_54h__channel00.tif	bf2983	SPOT9	37	d47/
2019_07_18__13_25_24h__channel00.tif	bf2983	SPOT9	38	d48/
2019_07_19__19_37_28h__channel00.tif	bf2983	SPOT9	39	d49/
2019_07_20__15_24_00h__channel00.tif	bf2983	SPOT9	40	d50/
2019_07_21__14_14_15h__channel00.tif	bf2983	SPOT9	41	d51/
2019_07_22__11_45_10h__channel00.tif	bf2983	SPOT9	42	d52/
2019_07_23__11_41_48h__channel00.tif	bf2983	SPOT9	43	d53/
2019_07_24__15_08_37h__channel00.tif	bf2983	SPOT9	44	d54/
2019_07_26__14_56_50h__channel00.tif	bf2983	SPOT9	45	d56/
2019_07_27__15_29_00h__channel00.tif	bf2983	SPOT9	46	d57/
2019_07_28__14_26_48h__channel00.tif	bf2983	SPOT9	47	d58/
2019_07_29__19_53_48h__channel00.tif	bf2983	SPOT9	48	d59/
2019_07_30__13_45_30h__channel00.tif	bf2983	SPOT9	49	d60/
2019_07_31__12_56_28h__channel00.tif	bf2983	SPOT9	50	d61/
2019_08_01__14_28_14h__channel00.tif	bf2983	SPOT9	51	d62/
2019_08_02__18_03_46h__channel00.tif	bf2983	SPOT9	52	d63/
2019_08_03__14_11_44h__channel00.tif	bf2983	SPOT9	53	d64/
2019_08_04__14_11_03h__channel00.tif	bf2983	SPOT9	54	d65/
2019_08_05__12_57_28h__channel00.tif	bf2983	SPOT9	55	d66/
2019_08_09__07_43_34h__channel00.tif	bf2983	SPOT9	56	d70/
2019_08_10__07_24_19h__channel00.tif	bf2983	SPOT9	57	d71/
2019_08_12__13_19_04h__channel00.tif	bf2983	SPOT9	58	d73/
2019_08_16__14_03_41h__channel00.tif	bf2983	SPOT9	59	d77/
2019_08_19__14_47_01h__channel00.tif	bf2983	SPOT9	60	d80/
2019_08_20__22_48_13h__channel00.tif	bf2983	SPOT9	61	d81/
2019_08_22__09_16_53h__channel00.tif	bf2983	SPOT9	62	d83/
2019_08_23__09_02_21h__channel00.tif	bf2983	SPOT9	63	d84/
2019_08_24__09_21_37h__channel00.tif	bf2983	SPOT9	64	d85/
2019_08_25__09_31_20h__channel00.tif	bf2983	SPOT9	65	d86/
2019_08_26__08_31_07h__channel00.tif	bf2983	SPOT9	66	d87/
2019_08_27__08_16_09h__channel00.tif	bf2983	SPOT9	67	d88/
2019_08_28__09_18_31h__channel00.tif	bf2983	SPOT9	68	d89/
2019_08_29__08_29_21h__channel00.tif	bf2983	SPOT9	69	d90/
2019_08_30__09_42_45h__channel00.tif	bf2983	SPOT9	70	d91/
2019_08_31__10_46_52h__channel00.tif	bf2983	SPOT9	71	d92/
2019_09_01__10_24_48h__channel00.tif	bf2983	SPOT9	72	d93/
2019_09_02__10_06_01h__channel00.tif	bf2983	SPOT9	73	d94/
2019_09_03__09_52_27h__channel00.tif	bf2983	SPOT9	74	d95/
2019_09_04__09_09_45h__channel00.tif	bf2983	SPOT9	75	d96/
2019_09_05__09_04_52h__channel00.tif	bf2983	SPOT9	76	d97/
2019_09_06__09_58_38h__channel00.tif	bf2983	SPOT9	77	d98/
2019_09_07__12_29_22h__channel00.tif	bf2983	SPOT9	78	d99/
2019_09_08__10_55_41h__channel00.tif	bf2983	SPOT9	79	d100/
2019_09_09__10_03_22h__channel00.tif	bf2983	SPOT9	80	d101/
2019_09_10__10_09_11h__channel00.tif	bf2983	SPOT9	81	d102/
2019_09_11__10_14_00h__channel00.tif	bf2983	SPOT9	82	d103/
2019_09_12__10_26_56h__channel00.tif	bf2983	SPOT9	83	d104/
2019_09_13__12_49_50h__channel00.tif	bf2983	SPOT9	84	d105/
2019_09_14__11_57_19h__channel00.tif	bf2983	SPOT9	85	d106/
2019_09_15__10_57_53h__channel00.tif	bf2983	SPOT9	86	d107/
2019_09_16__09_54_03h__channel00.tif	bf2983	SPOT9	87	d108/
2019_09_17__10_21_44h__channel00.tif	bf2983	SPOT9	88	d109/
2019_09_18__10_25_52h__channel00.tif	bf2983	SPOT9	89	d110/
2019_09_19__10_36_11h__channel00.tif	bf2983	SPOT9	90	d111/
2019_09_20__11_23_04h__channel00.tif	bf2983	SPOT9	91	d112/
2019_09_21__12_22_46h__channel00.tif	bf2983	SPOT9	92	d113/
2019_09_22__12_39_51h__channel00.tif	bf2983	SPOT9	93	d114/
