 	Label	X	Y	Slice	Frame
97	Image5D_bf2983_SPOT7.tif:6-3_3_24_5-4_1_1_6-4_1:542	337.333	234.667	13	24
98	Image5D_bf2983_SPOT7.tif:6-4_3_24_5-4_1_1_6-3_1:542	310.000	200.000	13	24
99	Image5D_bf2983_SPOT7.tif:7-1_3_24_6-2_1_1_7-2_1:542	244.000	140.000	13	24
100	Image5D_bf2983_SPOT7.tif:7-2_3_24_6-2_1_1_7-1_1:542	282.000	141.333	13	24
101	Image5D_bf2983_SPOT7.tif:3-3_3_25_2-1_1_1_3-4_1:564	284.000	221.333	12	25
102	Image5D_bf2983_SPOT7.tif:4-3_3_25_3-1_1_1_4-4_1_0:564	301.333	249.333	12	25
103	Image5D_bf2983_SPOT7.tif:6-3_3_25_5-4_1_1_6-4_1:564	266.000	196.667	12	25
104	Image5D_bf2983_SPOT7.tif:6-4_3_25_5-4_1_1_6-3_1:564	286.667	205.333	12	25
105	Image5D_bf2983_SPOT7.tif:6-1_3_25_5-2_1_1_6-2_1:564	304.667	170.667	12	25
106	Image5D_bf2983_SPOT7.tif:6-3_3_25_5-4_1_1_6-4_1:564	338.667	282.000	12	25
107	Image5D_bf2983_SPOT7.tif:6-4_3_24_5-4_1_1_6-3_1:564	302.667	206.000	12	25
108	Image5D_bf2983_SPOT7.tif:7-1_3_25_6-2_1_1_7-2_1:564	238.667	152.667	12	25
109	Image5D_bf2983_SPOT7.tif:7-2_3_25_6-2_1_1_7-1_1:564	273.333	148.000	12	25
110	Image5D_bf2983_SPOT7.tif:3-3_3_26_2-1_1_1_3-4_1:587	276.667	212.000	12	26
111	Image5D_bf2983_SPOT7.tif:4-5_3_26_3-4_1_1_4-6_1:587	261.333	193.333	12	26
112	Image5D_bf2983_SPOT7.tif:4-6_2_26_3-4_1_1_4-5_1:587	280.667	202.000	12	26
113	Image5D_bf2983_SPOT7.tif:6-1_3_26_5-2_1_1_6-2_1:587	306.000	174.000	12	26
114	Image5D_bf2983_SPOT7.tif:6-3_3_26_5-4_1_1_6-4_1:587	340.667	284.000	12	26
115	Image5D_bf2983_SPOT7.tif:6-4_3_26_5-4_1_1_6-3_1:587	310.000	206.667	12	26
116	Image5D_bf2983_SPOT7.tif:7-1_3_26_6-2_1_1_7-2_1:587	240.667	150.667	12	26
